,current_status,geometry,route_id,vehicle_id,latitude,longitude,bearing,timestamp,speed,time
28,STOPPED_AT,POINT (-118.38250732421875 34.08446502685547),4-13167,8832,34.08446502685547,-118.38250732421876,,1678707849.0,,2023-03-13 04:44:09-07:00
29,IN_TRANSIT_TO,POINT (-118.25068664550781 34.07194900512695),4-13167,8834,34.07194900512695,-118.2506866455078,351.6822204589844,1678707968.0,13.590015411376951,2023-03-13 04:46:08-07:00
30,IN_TRANSIT_TO,POINT (-118.34986114501953 34.09080123901367),4-13167,9525,34.09080123901367,-118.34986114501952,270.5071105957031,1678707969.0,11.533631324768066,2023-03-13 04:46:09-07:00
31,STOPPED_AT,POINT (-118.25934600830078 34.03773880004883),4-13167,9540,34.03773880004883,-118.25934600830078,,1678707906.0,0.8940799832344055,2023-03-13 04:45:06-07:00
32,IN_TRANSIT_TO,POINT (-118.30064392089844 34.09075927734375),4-13167,9583,34.09075927734375,-118.30064392089844,89.53719329833984,1678707968.0,1.2517119646072388,2023-03-13 04:46:08-07:00
33,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
34,IN_TRANSIT_TO,POINT (-118.3947982788086 34.06700134277344),4-13167,8723,34.06700134277344,-118.3947982788086,50.35425567626953,1678707969.0,7.4655680656433105,2023-03-13 04:46:09-07:00
35,STOPPED_AT,POINT (-118.24302673339844 34.060089111328125),4-13167,8729,34.060089111328125,-118.24302673339844,301.0,1678707969.0,10.192511558532717,2023-03-13 04:46:09-07:00
36,IN_TRANSIT_TO,POINT (-118.48043060302734 34.02833557128906),4-13167,8809,34.02833557128906,-118.48043060302734,45.7503547668457,1678707872.0,10.281919479370115,2023-03-13 04:44:32-07:00
37,STOPPED_AT,POINT (-118.46741485595703 34.025115966796875),4-13167,8804,34.025115966796875,-118.46741485595705,252.0,1678707970.0,25.168352127075195,2023-03-13 04:46:10-07:00
38,STOPPED_AT,POINT (-118.38250732421875 34.08446502685547),4-13167,8832,34.08446502685547,-118.38250732421876,,1678707849.0,,2023-03-13 04:44:09-07:00
39,IN_TRANSIT_TO,POINT (-118.25068664550781 34.07194900512695),4-13167,8834,34.07194900512695,-118.2506866455078,351.6822204589844,1678707968.0,13.590015411376951,2023-03-13 04:46:08-07:00
40,STOPPED_AT,POINT (-118.3538818359375 34.09084701538086),4-13167,9525,34.09084701538086,-118.3538818359375,270.6021423339844,1678708039.0,10.237215995788574,2023-03-13 04:47:19-07:00
41,STOPPED_AT,POINT (-118.25934600830078 34.03773880004883),4-13167,9540,34.03773880004883,-118.25934600830078,,1678707906.0,0.8940799832344055,2023-03-13 04:45:06-07:00
42,STOPPED_AT,POINT (-118.23075103759766 34.05720138549805),4-13167,9576,34.05720138549805,-118.23075103759766,,1678708038.0,,2023-03-13 04:47:18-07:00
43,STOPPED_AT,POINT (-118.29761505126953 34.09079360961914),4-13167,9583,34.09079360961914,-118.29761505126952,89.43444061279297,1678708038.0,9.16431999206543,2023-03-13 04:47:18-07:00
44,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
45,IN_TRANSIT_TO,POINT (-118.38969421386719 34.06779861450195),4-13167,8723,34.06779861450195,-118.3896942138672,50.35425567626953,1678708039.0,10.684255599975586,2023-03-13 04:47:19-07:00
46,STOPPED_AT,POINT (-118.24607849121094 34.06047439575195),4-13167,8729,34.06047439575195,-118.24607849121094,295.0,1678708039.0,12.874751091003418,2023-03-13 04:47:19-07:00
47,IN_TRANSIT_TO,POINT (-118.48043060302734 34.02833557128906),4-13167,8809,34.02833557128906,-118.48043060302734,45.7503547668457,1678707872.0,10.281919479370115,2023-03-13 04:44:32-07:00
48,IN_TRANSIT_TO,POINT (-118.49346160888672 34.018150329589844),4-13167,8800,34.018150329589844,-118.49346160888672,136.2313690185547,1678708040.0,6.571487903594971,2023-03-13 04:47:20-07:00
49,STOPPED_AT,POINT (-118.48316955566406 34.01679229736328),4-13167,8804,34.01679229736328,-118.48316955566406,233.0,1678708040.0,19.3121280670166,2023-03-13 04:47:20-07:00
50,STOPPED_AT,POINT (-118.38253021240234 34.08449172973633),4-13167,8832,34.08449172973633,-118.38253021240234,,1678708038.0,,2023-03-13 04:47:18-07:00
51,STOPPED_AT,POINT (-118.2576675415039 34.076988220214844),4-13167,8834,34.076988220214844,-118.2576675415039,297.6358947753906,1678708038.0,0.0894080027937889,2023-03-13 04:47:18-07:00
52,STOPPED_AT,POINT (-118.3538818359375 34.09084701538086),4-13167,9525,34.09084701538086,-118.3538818359375,270.6021423339844,1678708039.0,10.237215995788574,2023-03-13 04:47:19-07:00
53,STOPPED_AT,POINT (-118.25934600830078 34.03773880004883),4-13167,9540,34.03773880004883,-118.25934600830078,,1678707906.0,0.8940799832344055,2023-03-13 04:45:06-07:00
54,STOPPED_AT,POINT (-118.23075103759766 34.05720138549805),4-13167,9576,34.05720138549805,-118.23075103759766,,1678708038.0,,2023-03-13 04:47:18-07:00
55,STOPPED_AT,POINT (-118.29761505126953 34.09079360961914),4-13167,9583,34.09079360961914,-118.29761505126952,89.43444061279297,1678708038.0,9.16431999206543,2023-03-13 04:47:18-07:00
56,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
57,IN_TRANSIT_TO,POINT (-118.38969421386719 34.06779861450195),4-13167,8723,34.06779861450195,-118.3896942138672,50.35425567626953,1678708039.0,10.684255599975586,2023-03-13 04:47:19-07:00
58,STOPPED_AT,POINT (-118.24607849121094 34.06047439575195),4-13167,8729,34.06047439575195,-118.24607849121094,295.0,1678708039.0,12.874751091003418,2023-03-13 04:47:19-07:00
59,IN_TRANSIT_TO,POINT (-118.48043060302734 34.02833557128906),4-13167,8809,34.02833557128906,-118.48043060302734,45.7503547668457,1678707872.0,10.281919479370115,2023-03-13 04:44:32-07:00
60,IN_TRANSIT_TO,POINT (-118.49346160888672 34.018150329589844),4-13167,8800,34.018150329589844,-118.49346160888672,136.2313690185547,1678708040.0,6.571487903594971,2023-03-13 04:47:20-07:00
61,STOPPED_AT,POINT (-118.48316955566406 34.01679229736328),4-13167,8804,34.01679229736328,-118.48316955566406,233.0,1678708040.0,19.3121280670166,2023-03-13 04:47:20-07:00
62,STOPPED_AT,POINT (-118.38253021240234 34.08449172973633),4-13167,8832,34.08449172973633,-118.38253021240234,,1678708038.0,,2023-03-13 04:47:18-07:00
63,STOPPED_AT,POINT (-118.2576675415039 34.076988220214844),4-13167,8834,34.076988220214844,-118.2576675415039,297.6358947753906,1678708038.0,0.0894080027937889,2023-03-13 04:47:18-07:00
64,STOPPED_AT,POINT (-118.3612289428711 34.090946197509766),4-13167,9525,34.090946197509766,-118.3612289428711,269.145751953125,1678708109.0,0.6258559823036194,2023-03-13 04:48:29-07:00
65,STOPPED_AT,POINT (-118.2640609741211 34.03339385986328),4-13167,9540,34.03339385986328,-118.2640609741211,33.94395446777344,1678708084.0,,2023-03-13 04:48:04-07:00
66,STOPPED_AT,POINT (-118.2311782836914 34.05730438232422),4-13167,9576,34.05730438232422,-118.2311782836914,282.0,1678708108.0,,2023-03-13 04:48:28-07:00
67,IN_TRANSIT_TO,POINT (-118.29364013671875 34.09081268310547),4-13167,9583,34.09081268310547,-118.29364013671876,89.80873107910156,1678708108.0,12.1594877243042,2023-03-13 04:48:28-07:00
68,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
69,IN_TRANSIT_TO,POINT (-118.38972473144531 34.07072830200195),4-13167,8723,34.07072830200195,-118.38972473144533,50.35425567626953,1678708109.0,4.336287975311279,2023-03-13 04:48:29-07:00
70,STOPPED_AT,POINT (-118.25386810302734 34.05841064453125),4-13167,8729,34.05841064453125,-118.25386810302734,220.0,1678708109.0,18.462751388549805,2023-03-13 04:48:29-07:00
71,IN_TRANSIT_TO,POINT (-118.47036743164062 34.03644561767578),4-13167,8809,34.03644561767578,-118.47036743164062,45.811920166015625,1678708050.0,10.728960037231444,2023-03-13 04:47:30-07:00
72,STOPPED_AT,POINT (-118.48807525634766 34.01670455932617),4-13167,8804,34.01670455932617,-118.48807525634766,315.0,1678708110.0,0.0447040013968944,2023-03-13 04:48:30-07:00
73,STOPPED_AT,POINT (-118.38250732421875 34.084468841552734),4-13167,8832,34.084468841552734,-118.38250732421876,,1678708108.0,,2023-03-13 04:48:28-07:00
74,STOPPED_AT,POINT (-118.26392364501953 34.07764434814453),4-13167,8834,34.07764434814453,-118.26392364501952,258.2968139648437,1678708108.0,5.543295860290527,2023-03-13 04:48:28-07:00
75,STOPPED_AT,POINT (-118.3612289428711 34.090946197509766),4-13167,9525,34.090946197509766,-118.3612289428711,269.145751953125,1678708109.0,0.6258559823036194,2023-03-13 04:48:29-07:00
76,STOPPED_AT,POINT (-118.2640609741211 34.03339385986328),4-13167,9540,34.03339385986328,-118.2640609741211,33.94395446777344,1678708084.0,,2023-03-13 04:48:04-07:00
77,STOPPED_AT,POINT (-118.2311782836914 34.05730438232422),4-13167,9576,34.05730438232422,-118.2311782836914,282.0,1678708108.0,,2023-03-13 04:48:28-07:00
78,IN_TRANSIT_TO,POINT (-118.29364013671875 34.09081268310547),4-13167,9583,34.09081268310547,-118.29364013671876,89.80873107910156,1678708108.0,12.1594877243042,2023-03-13 04:48:28-07:00
79,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
80,IN_TRANSIT_TO,POINT (-118.38972473144531 34.07072830200195),4-13167,8723,34.07072830200195,-118.38972473144533,50.35425567626953,1678708109.0,4.336287975311279,2023-03-13 04:48:29-07:00
81,STOPPED_AT,POINT (-118.25386810302734 34.05841064453125),4-13167,8729,34.05841064453125,-118.25386810302734,220.0,1678708109.0,18.462751388549805,2023-03-13 04:48:29-07:00
82,IN_TRANSIT_TO,POINT (-118.47036743164062 34.03644561767578),4-13167,8809,34.03644561767578,-118.47036743164062,45.811920166015625,1678708050.0,10.728960037231444,2023-03-13 04:47:30-07:00
83,STOPPED_AT,POINT (-118.48807525634766 34.01670455932617),4-13167,8804,34.01670455932617,-118.48807525634766,315.0,1678708110.0,0.0447040013968944,2023-03-13 04:48:30-07:00
84,STOPPED_AT,POINT (-118.38250732421875 34.084468841552734),4-13167,8832,34.084468841552734,-118.38250732421876,,1678708108.0,,2023-03-13 04:48:28-07:00
85,STOPPED_AT,POINT (-118.26392364501953 34.07764434814453),4-13167,8834,34.07764434814453,-118.26392364501952,258.2968139648437,1678708108.0,5.543295860290527,2023-03-13 04:48:28-07:00
86,STOPPED_AT,POINT (-118.37107849121094 34.090755462646484),4-13167,9525,34.090755462646484,-118.37107849121094,268.982177734375,1678708179.0,8.940799713134766,2023-03-13 04:49:39-07:00
87,STOPPED_AT,POINT (-118.26393127441406 34.03364181518555),4-13167,9540,34.03364181518555,-118.26393127441406,30.0,1678708112.0,2.2351999282836914,2023-03-13 04:48:32-07:00
88,STOPPED_AT,POINT (-118.2311782836914 34.05730438232422),4-13167,9576,34.05730438232422,-118.2311782836914,,1678708168.0,,2023-03-13 04:49:28-07:00
89,STOPPED_AT,POINT (-118.2897720336914 34.090824127197266),4-13167,9583,34.090824127197266,-118.2897720336914,89.89984130859375,1678708178.0,14.707616806030272,2023-03-13 04:49:38-07:00
90,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
91,IN_TRANSIT_TO,POINT (-118.38972473144531 34.07719802856445),4-13167,8723,34.07719802856445,-118.38972473144533,50.253379821777344,1678708169.0,10.639551162719728,2023-03-13 04:49:29-07:00
92,STOPPED_AT,POINT (-118.26122283935547 34.051368713378906),4-13167,8729,34.051368713378906,-118.26122283935548,233.0,1678708169.0,18.865087509155277,2023-03-13 04:49:29-07:00
93,IN_TRANSIT_TO,POINT (-118.47036743164062 34.03644561767578),4-13167,8809,34.03644561767578,-118.47036743164062,45.811920166015625,1678708050.0,10.728960037231444,2023-03-13 04:47:30-07:00
94,STOPPED_AT,POINT (-118.49108123779297 34.01918029785156),4-13167,8804,34.01918029785156,-118.49108123779295,314.0,1678708170.0,5.051551818847656,2023-03-13 04:49:30-07:00
95,STOPPED_AT,POINT (-118.38250732421875 34.084468841552734),4-13167,8832,34.084468841552734,-118.38250732421876,,1678708168.0,0.0447040013968944,2023-03-13 04:49:28-07:00
96,STOPPED_AT,POINT (-118.2659683227539 34.07788848876953),4-13167,8834,34.07788848876953,-118.2659683227539,318.3181457519531,1678708168.0,7.152639865875244,2023-03-13 04:49:28-07:00
97,STOPPED_AT,POINT (-118.37107849121094 34.090755462646484),4-13167,9525,34.090755462646484,-118.37107849121094,268.982177734375,1678708179.0,8.940799713134766,2023-03-13 04:49:39-07:00
98,STOPPED_AT,POINT (-118.26393127441406 34.03364181518555),4-13167,9540,34.03364181518555,-118.26393127441406,30.0,1678708112.0,2.2351999282836914,2023-03-13 04:48:32-07:00
99,STOPPED_AT,POINT (-118.2311782836914 34.05730438232422),4-13167,9576,34.05730438232422,-118.2311782836914,,1678708168.0,,2023-03-13 04:49:28-07:00
100,STOPPED_AT,POINT (-118.2897720336914 34.090824127197266),4-13167,9583,34.090824127197266,-118.2897720336914,89.89984130859375,1678708178.0,14.707616806030272,2023-03-13 04:49:38-07:00
101,IN_TRANSIT_TO,POINT (-118.4390640258789 34.04926300048828),4-13167,8718,34.04926300048828,-118.4390640258789,251.06629943847656,1678707650.0,13.858240127563477,2023-03-13 04:40:50-07:00
102,IN_TRANSIT_TO,POINT (-118.38972473144531 34.07719802856445),4-13167,8723,34.07719802856445,-118.38972473144533,50.253379821777344,1678708169.0,10.639551162719728,2023-03-13 04:49:29-07:00
103,STOPPED_AT,POINT (-118.26122283935547 34.051368713378906),4-13167,8729,34.051368713378906,-118.26122283935548,233.0,1678708169.0,18.865087509155277,2023-03-13 04:49:29-07:00
104,IN_TRANSIT_TO,POINT (-118.47036743164062 34.03644561767578),4-13167,8809,34.03644561767578,-118.47036743164062,45.811920166015625,1678708050.0,10.728960037231444,2023-03-13 04:47:30-07:00
105,STOPPED_AT,POINT (-118.49108123779297 34.01918029785156),4-13167,8804,34.01918029785156,-118.49108123779295,314.0,1678708170.0,5.051551818847656,2023-03-13 04:49:30-07:00
106,STOPPED_AT,POINT (-118.38250732421875 34.084468841552734),4-13167,8832,34.084468841552734,-118.38250732421876,,1678708168.0,0.0447040013968944,2023-03-13 04:49:28-07:00
107,STOPPED_AT,POINT (-118.2659683227539 34.07788848876953),4-13167,8834,34.07788848876953,-118.2659683227539,318.3181457519531,1678708168.0,7.152639865875244,2023-03-13 04:49:28-07:00
108,STOPPED_AT,POINT (-118.37599182128906 34.089820861816406),4-13167,9525,34.089820861816406,-118.37599182128906,236.6038818359375,1678708249.0,1.0728960037231443,2023-03-13 04:50:49-07:00
109,STOPPED_AT,POINT (-118.26393127441406 34.03364181518555),4-13167,9540,34.03364181518555,-118.26393127441406,30.0,1678708112.0,2.2351999282836914,2023-03-13 04:48:32-07:00
110,STOPPED_AT,POINT (-118.2311782836914 34.05730438232422),4-13167,9576,34.05730438232422,-118.2311782836914,,1678708243.0,,2023-03-13 04:50:43-07:00
111,STOPPED_AT,POINT (-118.2806167602539 34.09245300292969),4-13167,9583,34.09245300292969,-118.2806167602539,92.8958511352539,1678708248.0,0.2235199958086013,2023-03-13 04:50:48-07:00
112,IN_TRANSIT_TO,POINT (-118.38880920410156 34.081539154052734),4-13167,8723,34.081539154052734,-118.38880920410156,50.24944305419922,1678708249.0,11.578335762023926,2023-03-13 04:50:49-07:00
113,STOPPED_AT,POINT (-118.27405548095703 34.04094696044922),4-13167,8729,34.04094696044922,-118.27405548095705,189.0,1678708249.0,19.3121280670166,2023-03-13 04:50:49-07:00
114,STOPPED_AT,POINT (-118.45538330078125 34.044010162353516),4-13167,8809,34.04401016235352,-118.45538330078124,62.30071258544922,1678708224.0,9.834879875183104,2023-03-13 04:50:24-07:00
115,STOPPED_AT,POINT (-118.49374389648438 34.018409729003906),4-13167,8804,34.018409729003906,-118.49374389648438,316.0,1678708250.0,,2023-03-13 04:50:50-07:00
116,STOPPED_AT,POINT (-118.38296508789062 34.084110260009766),4-13167,8832,34.084110260009766,-118.38296508789062,213.0,1678708248.0,3.03987193107605,2023-03-13 04:50:48-07:00
117,IN_TRANSIT_TO,POINT (-118.27072143554688 34.08095932006836),4-13167,8834,34.08095932006836,-118.27072143554688,320.77740478515625,1678708248.0,11.712448120117188,2023-03-13 04:50:48-07:00
118,STOPPED_AT,POINT (-118.37599182128906 34.089820861816406),4-13167,9525,34.089820861816406,-118.37599182128906,236.6038818359375,1678708249.0,1.0728960037231443,2023-03-13 04:50:49-07:00
119,STOPPED_AT,POINT (-118.26393127441406 34.03364181518555),4-13167,9540,34.03364181518555,-118.26393127441406,30.0,1678708112.0,2.2351999282836914,2023-03-13 04:48:32-07:00
120,STOPPED_AT,POINT (-118.2311782836914 34.05730438232422),4-13167,9576,34.05730438232422,-118.2311782836914,,1678708243.0,,2023-03-13 04:50:43-07:00
121,STOPPED_AT,POINT (-118.2806167602539 34.09245300292969),4-13167,9583,34.09245300292969,-118.2806167602539,92.8958511352539,1678708248.0,0.2235199958086013,2023-03-13 04:50:48-07:00
122,IN_TRANSIT_TO,POINT (-118.38880920410156 34.081539154052734),4-13167,8723,34.081539154052734,-118.38880920410156,50.24944305419922,1678708249.0,11.578335762023926,2023-03-13 04:50:49-07:00
123,STOPPED_AT,POINT (-118.27405548095703 34.04094696044922),4-13167,8729,34.04094696044922,-118.27405548095705,189.0,1678708249.0,19.3121280670166,2023-03-13 04:50:49-07:00
124,STOPPED_AT,POINT (-118.45538330078125 34.044010162353516),4-13167,8809,34.04401016235352,-118.45538330078124,62.30071258544922,1678708224.0,9.834879875183104,2023-03-13 04:50:24-07:00
125,STOPPED_AT,POINT (-118.49374389648438 34.018409729003906),4-13167,8804,34.018409729003906,-118.49374389648438,316.0,1678708250.0,,2023-03-13 04:50:50-07:00
126,STOPPED_AT,POINT (-118.38296508789062 34.084110260009766),4-13167,8832,34.084110260009766,-118.38296508789062,213.0,1678708248.0,3.03987193107605,2023-03-13 04:50:48-07:00
127,IN_TRANSIT_TO,POINT (-118.27072143554688 34.08095932006836),4-13167,8834,34.08095932006836,-118.27072143554688,320.77740478515625,1678708248.0,11.712448120117188,2023-03-13 04:50:48-07:00
128,STOPPED_AT,POINT (-118.37972259521484 34.087730407714844),4-13167,9525,34.087730407714844,-118.37972259521484,237.0491485595703,1678708309.0,4.649215698242188,2023-03-13 04:51:49-07:00
129,STOPPED_AT,POINT (-118.26363372802734 34.034027099609375),4-13167,9540,34.034027099609375,-118.26363372802734,33.94395446777344,1678708262.0,,2023-03-13 04:51:02-07:00
130,STOPPED_AT,POINT (-118.23136901855469 34.05723571777344),4-13167,9576,34.05723571777344,-118.23136901855467,210.0,1678708308.0,2.503423929214477,2023-03-13 04:51:48-07:00
131,IN_TRANSIT_TO,POINT (-118.27668762207031 34.089080810546875),4-13167,9583,34.089080810546875,-118.27668762207033,157.598876953125,1678708308.0,15.154656410217283,2023-03-13 04:51:48-07:00
132,IN_TRANSIT_TO,POINT (-118.49314880371094 34.018104553222656),4-13167,8718,34.018104553222656,-118.49314880371094,225.1536407470703,1678708268.0,9.387840270996094,2023-03-13 04:51:08-07:00
133,IN_TRANSIT_TO,POINT (-118.38578033447266 34.08366012573242),4-13167,8723,34.08366012573242,-118.38578033447266,50.490264892578125,1678708309.0,,2023-03-13 04:51:49-07:00
134,STOPPED_AT,POINT (-118.28549194335938 34.03716278076172),4-13167,8729,34.03716278076172,-118.28549194335938,264.0,1678708309.0,25.9730224609375,2023-03-13 04:51:49-07:00
135,STOPPED_AT,POINT (-118.45538330078125 34.044010162353516),4-13167,8809,34.04401016235352,-118.45538330078124,62.30071258544922,1678708224.0,9.834879875183104,2023-03-13 04:50:24-07:00
136,STOPPED_AT,POINT (-118.49589538574219 34.018470764160156),4-13167,8804,34.01847076416016,-118.4958953857422,225.0,1678708310.0,8.80668830871582,2023-03-13 04:51:50-07:00
137,STOPPED_AT,POINT (-118.38348388671875 34.081607818603516),4-13167,8832,34.08160781860352,-118.38348388671876,154.0,1678708308.0,3.6210241317749023,2023-03-13 04:51:48-07:00
138,IN_TRANSIT_TO,POINT (-118.27384185791016 34.0836296081543),4-13167,8834,34.0836296081543,-118.27384185791016,324.0878295898437,1678708308.0,8.31494426727295,2023-03-13 04:51:48-07:00
139,STOPPED_AT,POINT (-118.37972259521484 34.087730407714844),4-13167,9525,34.087730407714844,-118.37972259521484,237.0491485595703,1678708309.0,4.649215698242188,2023-03-13 04:51:49-07:00
140,STOPPED_AT,POINT (-118.26363372802734 34.034027099609375),4-13167,9540,34.034027099609375,-118.26363372802734,33.94395446777344,1678708262.0,,2023-03-13 04:51:02-07:00
141,STOPPED_AT,POINT (-118.23136901855469 34.05723571777344),4-13167,9576,34.05723571777344,-118.23136901855467,210.0,1678708308.0,2.503423929214477,2023-03-13 04:51:48-07:00
142,IN_TRANSIT_TO,POINT (-118.27668762207031 34.089080810546875),4-13167,9583,34.089080810546875,-118.27668762207033,157.598876953125,1678708308.0,15.154656410217283,2023-03-13 04:51:48-07:00
143,IN_TRANSIT_TO,POINT (-118.49314880371094 34.018104553222656),4-13167,8718,34.018104553222656,-118.49314880371094,225.1536407470703,1678708268.0,9.387840270996094,2023-03-13 04:51:08-07:00
144,IN_TRANSIT_TO,POINT (-118.38578033447266 34.08366012573242),4-13167,8723,34.08366012573242,-118.38578033447266,50.490264892578125,1678708309.0,,2023-03-13 04:51:49-07:00
145,STOPPED_AT,POINT (-118.28549194335938 34.03716278076172),4-13167,8729,34.03716278076172,-118.28549194335938,264.0,1678708309.0,25.9730224609375,2023-03-13 04:51:49-07:00
146,STOPPED_AT,POINT (-118.45538330078125 34.044010162353516),4-13167,8809,34.04401016235352,-118.45538330078124,62.30071258544922,1678708224.0,9.834879875183104,2023-03-13 04:50:24-07:00
147,STOPPED_AT,POINT (-118.49589538574219 34.018470764160156),4-13167,8804,34.01847076416016,-118.4958953857422,225.0,1678708310.0,8.80668830871582,2023-03-13 04:51:50-07:00
148,STOPPED_AT,POINT (-118.38348388671875 34.081607818603516),4-13167,8832,34.08160781860352,-118.38348388671876,154.0,1678708308.0,3.6210241317749023,2023-03-13 04:51:48-07:00
149,IN_TRANSIT_TO,POINT (-118.27384185791016 34.0836296081543),4-13167,8834,34.0836296081543,-118.27384185791016,324.0878295898437,1678708308.0,8.31494426727295,2023-03-13 04:51:48-07:00
150,STOPPED_AT,POINT (-118.37972259521484 34.087730407714844),4-13167,9525,34.087730407714844,-118.37972259521484,237.0491485595703,1678708309.0,4.649215698242188,2023-03-13 04:51:49-07:00
151,STOPPED_AT,POINT (-118.26363372802734 34.034027099609375),4-13167,9540,34.034027099609375,-118.26363372802734,33.94395446777344,1678708262.0,,2023-03-13 04:51:02-07:00
152,STOPPED_AT,POINT (-118.23136901855469 34.05723571777344),4-13167,9576,34.05723571777344,-118.23136901855467,210.0,1678708308.0,2.503423929214477,2023-03-13 04:51:48-07:00
153,IN_TRANSIT_TO,POINT (-118.27668762207031 34.089080810546875),4-13167,9583,34.089080810546875,-118.27668762207033,157.598876953125,1678708308.0,15.154656410217283,2023-03-13 04:51:48-07:00
154,IN_TRANSIT_TO,POINT (-118.49314880371094 34.018104553222656),4-13167,8718,34.018104553222656,-118.49314880371094,225.1536407470703,1678708268.0,9.387840270996094,2023-03-13 04:51:08-07:00
155,IN_TRANSIT_TO,POINT (-118.38578033447266 34.08366012573242),4-13167,8723,34.08366012573242,-118.38578033447266,50.490264892578125,1678708309.0,,2023-03-13 04:51:49-07:00
156,STOPPED_AT,POINT (-118.28549194335938 34.03716278076172),4-13167,8729,34.03716278076172,-118.28549194335938,264.0,1678708309.0,25.9730224609375,2023-03-13 04:51:49-07:00
157,STOPPED_AT,POINT (-118.45538330078125 34.044010162353516),4-13167,8809,34.04401016235352,-118.45538330078124,62.30071258544922,1678708224.0,9.834879875183104,2023-03-13 04:50:24-07:00
158,STOPPED_AT,POINT (-118.49589538574219 34.018470764160156),4-13167,8804,34.01847076416016,-118.4958953857422,225.0,1678708310.0,8.80668830871582,2023-03-13 04:51:50-07:00
159,STOPPED_AT,POINT (-118.38348388671875 34.081607818603516),4-13167,8832,34.08160781860352,-118.38348388671876,154.0,1678708308.0,3.6210241317749023,2023-03-13 04:51:48-07:00
160,IN_TRANSIT_TO,POINT (-118.27384185791016 34.0836296081543),4-13167,8834,34.0836296081543,-118.27384185791016,324.0878295898437,1678708308.0,8.31494426727295,2023-03-13 04:51:48-07:00
161,IN_TRANSIT_TO,POINT (-118.38358306884766 34.08534240722656),4-13167,9525,34.08534240722656,-118.38358306884766,230.47817993164065,1678708379.0,10.103103637695312,2023-03-13 04:52:59-07:00
162,STOPPED_AT,POINT (-118.26363372802734 34.034027099609375),4-13167,9540,34.034027099609375,-118.26363372802734,33.94395446777344,1678708262.0,,2023-03-13 04:51:02-07:00
163,STOPPED_AT,POINT (-118.23049926757812 34.056610107421875),4-13167,9576,34.056610107421875,-118.23049926757812,108.0,1678708378.0,0.5364480018615723,2023-03-13 04:52:58-07:00
164,STOPPED_AT,POINT (-118.27050018310547 34.08054733276367),4-13167,9583,34.08054733276367,-118.27050018310548,138.47772216796875,1678708388.0,2.861056089401245,2023-03-13 04:53:08-07:00
165,IN_TRANSIT_TO,POINT (-118.49314880371094 34.018104553222656),4-13167,8718,34.018104553222656,-118.49314880371094,225.1536407470703,1678708268.0,9.387840270996094,2023-03-13 04:51:08-07:00
166,STOPPED_AT,POINT (-118.38274383544922 34.08573532104492),4-13167,8723,34.08573532104492,-118.38274383544922,50.69648742675781,1678708379.0,12.025375366210938,2023-03-13 04:52:59-07:00
167,STOPPED_AT,POINT (-118.3060531616211 34.037254333496094),4-13167,8729,34.037254333496094,-118.3060531616211,270.0,1678708380.0,26.017728805541992,2023-03-13 04:53:00-07:00
168,STOPPED_AT,POINT (-118.45538330078125 34.044010162353516),4-13167,8809,34.04401016235352,-118.45538330078124,62.30071258544922,1678708224.0,9.834879875183104,2023-03-13 04:50:24-07:00
169,STOPPED_AT,POINT (-118.49533081054688 34.016544342041016),4-13167,8804,34.016544342041016,-118.49533081054688,132.0,1678708380.0,0.4470399916172027,2023-03-13 04:53:00-07:00
170,STOPPED_AT,POINT (-118.38310241699219 34.08100891113281),4-13167,8832,34.08100891113281,-118.3831024169922,152.0,1678708378.0,,2023-03-13 04:52:58-07:00
171,STOPPED_AT,POINT (-118.27839660644531 34.090797424316406),4-13167,8834,34.090797424316406,-118.27839660644533,296.652587890625,1678708378.0,12.025375366210938,2023-03-13 04:52:58-07:00
172,IN_TRANSIT_TO,POINT (-118.38358306884766 34.08534240722656),4-13167,9525,34.08534240722656,-118.38358306884766,230.47817993164065,1678708379.0,10.103103637695312,2023-03-13 04:52:59-07:00
173,STOPPED_AT,POINT (-118.26363372802734 34.034027099609375),4-13167,9540,34.034027099609375,-118.26363372802734,33.94395446777344,1678708262.0,,2023-03-13 04:51:02-07:00
